starter_id,target_race_id,track_id,race_date,race_number,distance,distance_id,surface,race_type,purse,registration_number,horse_name,post_position,official_position,field_size,finish_score,is_winner,is_top3,split
LRL_2025-12-14_8_22002372,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,22002372,Boys Go to Jupiter,5,5,6,0.19999999999999996,0,0,train
LRL_2025-12-14_8_21019222,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,21019222,Dead Sexy,6,6,6,0.0,0,0,train
LRL_2025-12-19_1_23006366,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23006366,Flatter My Dad,1,5,7,0.33333333333333337,0,0,train
LRL_2025-12-19_1_23015894,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23015894,J J Pacheco,2,6,7,0.16666666666666663,0,0,train
LRL_2025-12-19_1_23006203,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23006203,Vida,3,3,7,0.6666666666666667,0,1,train
LRL_2025-12-19_1_23017289,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23017289,Close the Gate,4,2,7,0.8333333333333334,0,1,train
LRL_2025-12-19_1_23009571,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23009571,Rhodes,5,1,7,1.0,1,1,train
LRL_2025-12-19_1_23006091,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23006091,Call Me Victorious,6,4,7,0.5,0,0,train
LRL_2025-12-19_1_23003648,LRL_2025-12-19_1,LRL,2025-12-19,1,5 1/2F,5.5,D,MCL,30950,23003648,Beautiful Quality,7,7,7,0.0,0,0,train
LRL_2025-12-19_2_21004535,LRL_2025-12-19_2,LRL,2025-12-19,2,6F,6.0,D,SOC,29290,21004535,Proud Divi,1,3,5,0.5,0,1,train
LRL_2025-12-19_2_22018034,LRL_2025-12-19_2,LRL,2025-12-19,2,6F,6.0,D,SOC,29290,22018034,She's No Uncle,2,5,5,0.0,0,0,train
LRL_2025-12-19_2_19010023,LRL_2025-12-19_2,LRL,2025-12-19,2,6F,6.0,D,SOC,29290,19010023,Golden Rocket,3,1,5,1.0,1,1,train
LRL_2025-12-19_2_18013711,LRL_2025-12-19_2,LRL,2025-12-19,2,6F,6.0,D,SOC,29290,18013711,I Can Do It,4,2,5,0.75,0,1,train
LRL_2025-12-19_2_21004468,LRL_2025-12-19_2,LRL,2025-12-19,2,6F,6.0,D,SOC,29290,21004468,Conquest Dancer,5,4,5,0.25,0,0,train
LRL_2025-12-19_3_22005635,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,22005635,J. Belkin,1,6,7,0.16666666666666663,0,0,train
LRL_2025-12-19_3_21013063,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,21013063,Albert Finnigan,2,2,7,0.8333333333333334,0,1,train
LRL_2025-12-19_3_22013886,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,22013886,Bodybuilder,3,4,7,0.5,0,0,train
LRL_2025-12-19_3_22003142,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,22003142,Classic Martini,4,7,7,0.0,0,0,train
LRL_2025-12-19_3_22013867,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,22013867,Soo Handsome,5,3,7,0.6666666666666667,0,1,train
LRL_2025-12-19_3_22008704,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,22008704,Jose Can't Say,6,5,7,0.33333333333333337,0,0,train
LRL_2025-12-19_3_21002201,LRL_2025-12-19_3,LRL,2025-12-19,3,1 1/16M,8.5,D,MCL,23550,21002201,Dats My Pharaoh,7,1,7,1.0,1,1,train
LRL_2025-12-19_4_22000551,LRL_2025-12-19_4,LRL,2025-12-19,4,1 1/16M,8.5,D,CLM,22000,22000551,White Blue,2,4,4,0.0,0,0,train
LRL_2025-12-19_4_19017639,LRL_2025-12-19_4,LRL,2025-12-19,4,1 1/16M,8.5,D,CLM,22000,19017639,Twice Gold,3,3,4,0.33333333333333337,0,1,train
LRL_2025-12-19_4_19019286,LRL_2025-12-19_4,LRL,2025-12-19,4,1 1/16M,8.5,D,CLM,22000,19019286,Right of Rush,4,2,4,0.6666666666666667,0,1,train
LRL_2025-12-19_4_22013966,LRL_2025-12-19_4,LRL,2025-12-19,4,1 1/16M,8.5,D,CLM,22000,22013966,Keen Surge,5,1,4,1.0,1,1,train
LRL_2025-12-19_5_18007504,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,18007504,Gold Time Vixen,1,6,7,0.16666666666666663,0,0,train
LRL_2025-12-19_5_18016073,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,18016073,It'sfiftyshadetime,2,7,7,0.0,0,0,train
LRL_2025-12-19_5_21019287,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,21019287,Chublin,3,5,7,0.33333333333333337,0,0,train
LRL_2025-12-19_5_19001706,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,19001706,Sapphire Beauty,4,4,7,0.5,0,0,train
LRL_2025-12-19_5_21017703,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,21017703,Yumyum Eat Em Up,5,3,7,0.6666666666666667,0,1,train
LRL_2025-12-19_5_18022195,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,18022195,R Averie Lynn,6,2,7,0.8333333333333334,0,1,train
LRL_2025-12-19_5_21015050,LRL_2025-12-19_5,LRL,2025-12-19,5,5 1/2F,5.5,D,CLM,18640,21015050,Rumint,7,1,7,1.0,1,1,train
LRL_2025-12-19_6_23018283,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23018283,Triathelon,1,6,8,0.2857142857142857,0,0,train
LRL_2025-12-19_6_23000245,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23000245,First Officer,2,1,8,1.0,1,1,train
LRL_2025-12-19_6_23017976,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23017976,Tug,3,8,8,0.0,0,0,train
LRL_2025-12-19_6_23009996,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23009996,Boss Lily,4,4,8,0.5714285714285714,0,0,train
LRL_2025-12-19_6_23004092,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23004092,Pencil Me In,5,2,8,0.8571428571428572,0,1,train
LRL_2025-12-19_6_23008991,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23008991,Q Got Hops,6,7,8,0.1428571428571429,0,0,train
LRL_2025-12-19_6_23000358,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23000358,Gonna Make It,7,3,8,0.7142857142857143,0,1,train
LRL_2025-12-19_6_23016735,LRL_2025-12-19_6,LRL,2025-12-19,6,1 1/16M,8.5,D,MCL,25740,23016735,Runaway Rooster,8,5,8,0.4285714285714286,0,0,train
LRL_2025-12-19_7_23005036,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23005036,Princess Charming,1,7,7,0.0,0,0,train
LRL_2025-12-19_7_23009535,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23009535,Aqua Blaze,2,3,7,0.6666666666666667,0,1,train
LRL_2025-12-19_7_23004276,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23004276,As the Bell Toles,3,5,7,0.33333333333333337,0,0,train
LRL_2025-12-19_7_23009929,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23009929,Rehoboth Indian,4,4,7,0.5,0,0,train
LRL_2025-12-19_7_23006307,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23006307,Eastcoastgirlsrhip,5,6,7,0.16666666666666663,0,0,train
LRL_2025-12-19_7_23012790,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23012790,Momaxie,6,1,7,1.0,1,1,train
LRL_2025-12-19_7_23000894,LRL_2025-12-19_7,LRL,2025-12-19,7,6F,6.0,D,MCL,42730,23000894,My Girl Back Home,7,2,7,0.8333333333333334,0,1,train
LRL_2025-12-19_8_22012730,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,22012730,Krissi N,1,8,8,0.0,0,0,train
LRL_2025-12-19_8_21009228,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21009228,Braquet,2,5,8,0.4285714285714286,0,0,train
LRL_2025-12-19_8_22018092,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,22018092,Vieux Carre,3,3,8,0.7142857142857143,0,1,train
LRL_2025-12-19_8_21004097,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21004097,Sheilahs Warcloud,4,7,8,0.1428571428571429,0,0,train
LRL_2025-12-19_8_21012026,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21012026,I'm a Cutie Pie,5,1,8,1.0,1,1,train
LRL_2025-12-19_8_21005073,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21005073,Navani,6,4,8,0.5714285714285714,0,0,train
LRL_2025-12-19_8_21007729,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21007729,Kissedbyanangel,7,6,8,0.2857142857142857,0,0,train
LRL_2025-12-19_8_21007462,LRL_2025-12-19_8,LRL,2025-12-19,8,1M,8.0,D,AOC,55590,21007462,Next Girl,8,2,8,0.8571428571428572,0,1,train
LRL_2025-12-19_9_22013926,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22013926,Daguerre,1,4,8,0.5714285714285714,0,0,train
LRL_2025-12-19_9_21003152,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,21003152,Nogradi,2,1,8,1.0,1,1,train
LRL_2025-12-19_9_22008884,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22008884,Brother Bobo,3,8,8,0.0,0,0,train
LRL_2025-12-19_9_22005771,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22005771,Musical Entourage,4,6,8,0.2857142857142857,0,0,train
LRL_2025-12-19_9_22018416,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22018416,It a Lee,5,5,8,0.4285714285714286,0,0,train
LRL_2025-12-19_9_21009377,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,21009377,Leonardini,6,7,8,0.1428571428571429,0,0,train
LRL_2025-12-19_9_22012513,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22012513,Christmas Spirit,7,2,8,0.8571428571428572,0,1,train
LRL_2025-12-19_9_22010651,LRL_2025-12-19_9,LRL,2025-12-19,9,1 1/16M,8.5,D,MCL,23720,22010651,Edelweiss,8,3,8,0.7142857142857143,0,1,train
LRL_2025-12-20_1_22016018,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22016018,Close Up,1,3,9,0.75,0,1,train
LRL_2025-12-20_1_22000184,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22000184,Daytime Drama,2,8,9,0.125,0,0,train
LRL_2025-12-20_1_21001939,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,21001939,Autumn in Vermont,3,4,9,0.625,0,0,train
LRL_2025-12-20_1_22012789,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22012789,Feel the Bolt,4,9,9,0.0,0,0,train
LRL_2025-12-20_1_22018492,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22018492,Whiskey Brew,5,6,9,0.375,0,0,train
LRL_2025-12-20_1_22012576,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22012576,Class and Sass,6,5,9,0.5,0,0,train
LRL_2025-12-20_1_22010120,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22010120,Julia's a Fox,7,1,9,1.0,1,1,train
LRL_2025-12-20_1_22007924,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,22007924,Rylnnslookinglucky,8,7,9,0.25,0,0,train
LRL_2025-12-20_1_20005532,LRL_2025-12-20_1,LRL,2025-12-20,1,1 1/16M,8.5,D,MCL,26200,20005532,Tea Rose,9,2,9,0.875,0,1,train
LRL_2025-12-20_2_22009002,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,22009002,Winning Trip,1,2,7,0.8333333333333334,0,1,train
LRL_2025-12-20_2_21010163,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,21010163,Elvis Himself,2,7,7,0.0,0,0,train
LRL_2025-12-20_2_20011779,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,20011779,Gluckstadt,3,3,7,0.6666666666666667,0,1,train
LRL_2025-12-20_2_21008169,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,21008169,Davyjonz,4,4,7,0.5,0,0,train
LRL_2025-12-20_2_21007720,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,21007720,Intrepid's Legacy,5,1,7,1.0,1,1,train
LRL_2025-12-20_2_21010862,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,21010862,Formal Affair,6,6,7,0.16666666666666663,0,0,train
LRL_2025-12-20_2_22003263,LRL_2025-12-20_2,LRL,2025-12-20,2,7F,7.0,D,ALW,53910,22003263,Masayoshi,7,5,7,0.33333333333333337,0,0,train
LRL_2025-12-20_3_23008213,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23008213,Ballinaclash,1,2,7,0.8333333333333334,0,1,train
LRL_2025-12-20_3_23007473,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23007473,Boorada,2,7,7,0.0,0,0,train
LRL_2025-12-20_3_23006925,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23006925,Awesome Andy,3,1,7,1.0,1,1,train
LRL_2025-12-20_3_23019680,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23019680,Matthew's Ticket,4,3,7,0.6666666666666667,0,1,train
LRL_2025-12-20_3_23008615,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23008615,Paintmymasterpeace,5,4,7,0.5,0,0,train
LRL_2025-12-20_3_23007607,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23007607,Adamonthegrill,6,6,7,0.16666666666666663,0,0,train
LRL_2025-12-20_3_23008719,LRL_2025-12-20_3,LRL,2025-12-20,3,7F,7.0,D,MSW,47500,23008719,Pont Aven,7,5,7,0.33333333333333337,0,0,train
LRL_2025-12-20_4_20010035,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,20010035,Seven's Eleven,1,5,8,0.4285714285714286,0,0,train
LRL_2025-12-20_4_22013665,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,22013665,Night Preacher,2,8,8,0.0,0,0,train
LRL_2025-12-20_4_20020171,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,20020171,Freeze the Fire,3,1,8,1.0,1,1,train
LRL_2025-12-20_4_21000672,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,21000672,Catahoula Moon,4,6,8,0.2857142857142857,0,0,train
LRL_2025-12-20_4_16013161,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,16013161,Gun It,5,2,8,0.8571428571428572,0,1,train
LRL_2025-12-20_4_18011492,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,18011492,Swill,6,3,8,0.7142857142857143,0,1,train
LRL_2025-12-20_4_18007223,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,18007223,Excellent Timing,7,4,8,0.5714285714285714,0,0,train
LRL_2025-12-20_4_20006451,LRL_2025-12-20_4,LRL,2025-12-20,4,6F,6.0,D,SOC,32610,20006451,Tiz No Clown,8,7,8,0.1428571428571429,0,0,train
LRL_2025-12-20_5_21007291,LRL_2025-12-20_5,LRL,2025-12-20,5,7F,7.0,D,STK,100000,21007291,Quint's Brew,1,2,5,0.75,0,1,train
LRL_2025-12-20_5_22013479,LRL_2025-12-20_5,LRL,2025-12-20,5,7F,7.0,D,STK,100000,22013479,Bold Diversion,2,3,5,0.5,0,1,train
LRL_2025-12-20_5_22007555,LRL_2025-12-20_5,LRL,2025-12-20,5,7F,7.0,D,STK,100000,22007555,Slam Notion,3,1,5,1.0,1,1,train
LRL_2025-12-20_5_21010815,LRL_2025-12-20_5,LRL,2025-12-20,5,7F,7.0,D,STK,100000,21010815,Blue Kingdom,4,5,5,0.0,0,0,train
LRL_2025-12-20_5_21013111,LRL_2025-12-20_5,LRL,2025-12-20,5,7F,7.0,D,STK,100000,21013111,Cap Com,5,4,5,0.25,0,0,train
LRL_2025-12-20_6_19016903,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,19016903,Sultry Lass,1,6,9,0.375,0,0,train
LRL_2025-12-20_6_19015690,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,19015690,The Sky Is Falling,2,3,9,0.75,0,1,train
LRL_2025-12-20_6_22018757,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,22018757,Late Nite Call,3,2,9,0.875,0,1,train
LRL_2025-12-20_6_22008378,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,22008378,Complexity Jane,4,1,9,1.0,1,1,train
LRL_2025-12-20_6_21014582,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,21014582,Audibly,5,5,9,0.5,0,0,train
LRL_2025-12-20_6_21015936,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,21015936,Di's Surprise,6,9,9,0.0,0,0,train
LRL_2025-12-20_6_21017680,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,21017680,Bailintin,7,7,9,0.25,0,0,train
LRL_2025-12-20_6_20016744,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,20016744,Lute Warm,8,8,9,0.125,0,0,train
LRL_2025-12-20_6_20001190,LRL_2025-12-20_6,LRL,2025-12-20,6,1 1/8M,9.0,D,STK,100000,20001190,Doctor Abbie,9,4,9,0.625,0,0,train
LRL_2025-12-20_7_21012274,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,21012274,Miss Harriett,1,7,8,0.1428571428571429,0,0,train
LRL_2025-12-20_7_22009021,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,22009021,Onyx Ten,2,6,8,0.2857142857142857,0,0,train
LRL_2025-12-20_7_21006052,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,21006052,Takethemoneyhoney,3,1,8,1.0,1,1,train
LRL_2025-12-20_7_20016866,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,20016866,Devil Pays in Gold,4,8,8,0.0,0,0,train
LRL_2025-12-20_7_22013715,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,22013715,Grayson's Girl,5,5,8,0.4285714285714286,0,0,train
LRL_2025-12-20_7_22013268,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,22013268,Conquerthosewecan,6,4,8,0.5714285714285714,0,0,train
LRL_2025-12-20_7_22009796,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,22009796,Green Eyed Monster,7,3,8,0.7142857142857143,0,1,train
LRL_2025-12-20_7_22009436,LRL_2025-12-20_7,LRL,2025-12-20,7,6F,6.0,D,STK,100000,22009436,Itsamonstamash,8,2,8,0.8571428571428572,0,1,train
LRL_2025-12-20_8_22008556,LRL_2025-12-20_8,LRL,2025-12-20,8,1 1/16M,8.5,D,STK,100000,22008556,Barbadian Runner,1,2,5,0.75,0,1,train
LRL_2025-12-20_8_20013355,LRL_2025-12-20_8,LRL,2025-12-20,8,1 1/16M,8.5,D,STK,100000,20013355,Teachintherelease,2,4,5,0.25,0,0,train
LRL_2025-12-20_8_20008679,LRL_2025-12-20_8,LRL,2025-12-20,8,1 1/16M,8.5,D,STK,100000,20008679,Post Time,3,1,5,1.0,1,1,train
LRL_2025-12-20_8_21012937,LRL_2025-12-20_8,LRL,2025-12-20,8,1 1/16M,8.5,D,STK,100000,21012937,Hittheroadjak,4,5,5,0.0,0,0,train
